contract_id,vendor_id,contract_value,currency,start_date,end_date,contract_type,status,created_by_employee_id
CON-009366,VND-00391,22505.59,USD,2022-07-21,2024-11-24,MASTER_SERVICE,EXPIRED,EMP-57488
CON-009367,VND-02552,12124.32,EUR,2019-11-06,2020-08-18,RETAINER,EXPIRED,EMP-38072
CON-009368,VND-01786,1331063.76,USD,2022-05-06,2024-10-13,TIME_AND_MATERIAL,EXPIRED,EMP-RM232
CON-009369,VND-01499,230670.89,USD,2022-09-14,2025-02-22,FRAMEWORK,EXPIRED,EMP-17856
CON-009370,VND-00353,547252.84,EUR,2019-06-04,2020-03-25,FIXED_PRICE,EXPIRED,EMP-CORP-00297
CON-009371,VND-04853,62260.17,SGD,2023-10-23,2026-08-08,RETAINER,ACTIVE,EMP-4644
CON-009372,VND-01032,9903.39,USD,2023-07-23,2026-05-14,MASTER_SERVICE,ACTIVE,EMP-40149
CON-009373,VND-01240,14056.59,USD,2019-05-20,2020-05-21,PURCHASE_ORDER,TERMINATED,EMP-10016
CON-009374,VND-02995,154237.48,EUR,2020-01-22,2021-11-02,RETAINER,EXPIRED,EMP-57339
CON-009375,VND-01486,8017.26,USD,2020-10-14,2023-05-26,FRAMEWORK,ACTIVE,EMP-49507
CON-009376,VND-02600,728569.64,EUR,2020-12-31,2023-06-10,SLA,EXPIRED,EMP-4671
CON-009377,VND-03186,2886558.92,INR,2021-05-14,2024-03-01,PURCHASE_ORDER,EXPIRED,EMP-52381
CON-009378,VND-03452,287095.22,EUR,2019-03-09,2021-02-20,RETAINER,EXPIRED,EMP-31358
CON-009379,VND-01474,5000.0,USD,2019-05-21,2021-02-14,TIME_AND_MATERIAL,TERMINATED,EMP-38336
CON-009380,VND-02577,5000.0,USD,2022-01-04,2022-11-11,TIME_AND_MATERIAL,EXPIRED,EMP-36480
CON-009381,VND-03543,30245.66,EUR,2023-01-10,2023-11-20,SLA,EXPIRED,EMP-24037
CON-009382,VND-04244,21278.42,USD,2022-10-25,2023-07-22,FRAMEWORK,EXPIRED,EMP-47717
CON-009383,VND-03332,211383.01,GBP,2021-08-05,2023-10-17,SLA,EXPIRED,EMP-33260
CON-009384,VND-02108,5000.0,INR,2021-08-30,2024-08-27,PURCHASE_ORDER,EXPIRED,EMP-69687
CON-009385,VND-01247,151073.21,EUR,2023-01-11,2024-06-19,TIME_AND_MATERIAL,EXPIRED,EMP-43716
CON-009386,VND-02086,5000.0,AUD,2022-11-19,2023-11-03,MASTER_SERVICE,EXPIRED,EMP-49204
CON-009387,VND-00980,1539855.69,EUR,2022-03-08,2024-06-10,FRAMEWORK,EXPIRED,EMP-40315
CON-009388,VND-04207,308172.39,EUR,2022-11-04,2024-12-09,FRAMEWORK,EXPIRED,EMP-74442
CON-009389,VND-02403,3419282.24,EUR,2020-06-14,2022-01-09,FIXED_PRICE,EXPIRED,EMP-68875
CON-009390,VND-03526,361396.94,GBP,2018-09-18,2019-07-20,FIXED_PRICE,EXPIRED,EMP-28804
CON-009391,VND-00994,34797.15,GBP,2021-09-11,2024-04-07,SLA,EXPIRED,EMP-31418
CON-009392,VND-00020,53973.86,GBP,2023-08-30,2025-06-20,FRAMEWORK,ACTIVE,EMP-10057
CON-009393,VND-01330,76273.22,GBP,2021-03-14,2021-10-23,TIME_AND_MATERIAL,EXPIRED,EMP-40435
CON-009394,VND-03212,19130.09,USD,2021-12-08,2024-04-11,FRAMEWORK,EXPIRED,EMP-41798
CON-009395,VND-00478,5000.0,USD,2018-09-16,2020-09-01,RETAINER,EXPIRED,EMP-40668
CON-009396,VND-03258,124649.57,USD,2018-09-13,2020-12-26,FRAMEWORK,EXPIRED,EMP-25393
CON-009397,VND-01940,586961.64,USD,2018-03-04,2019-08-22,TIME_AND_MATERIAL,EXPIRED,EMP-29120
CON-009398,VND-01657,33357.38,USD,2021-04-13,2023-10-07,PURCHASE_ORDER,TERMINATED,EMP-49872
CON-009399,VND-03890,425196.58,INR,2020-07-14,2021-02-23,MASTER_SERVICE,TERMINATED,EMP-73658
CON-009400,VND-02244,153612.96,CAD,2020-01-30,2021-03-23,RETAINER,TERMINATED,EMP-18222
CON-009401,VND-04242,582720.38,CAD,2023-11-26,2024-12-30,TIME_AND_MATERIAL,TERMINATED,EMP-62225
CON-009402,VND-01939,153523.95,INR,2021-09-07,2023-12-13,TIME_AND_MATERIAL,EXPIRED,EMP-44123
CON-009403,VND-01541,228734.11,GBP,2022-06-16,2023-11-26,RETAINER,EXPIRED,EMP-46353
CON-009404,VND-00488,144934.46,INR,2018-12-12,2021-03-27,MASTER_SERVICE,EXPIRED,EMP-55910
CON-009405,VND-04776,620021.19,GBP,2018-12-13,2020-08-16,MASTER_SERVICE,EXPIRED,EMP-68771
CON-009406,VND-04245,11186.74,USD,2021-12-14,2022-09-26,FIXED_PRICE,EXPIRED,EMP-61638
CON-009407,VND-02582,494538.32,EUR,2018-03-21,2018-09-29,PURCHASE_ORDER,TERMINATED,EMP-55971
CON-009408,VND-02321,88040.1,EUR,2020-09-14,2023-01-04,MASTER_SERVICE,EXPIRED,EMP-10083
CON-009409,VND-00559,82732.1,USD,2022-02-02,2024-08-15,RETAINER,TERMINATED,EMP-66821
CON-009410,VND-03697,444244.83,USD,2021-04-15,2023-07-02,FIXED_PRICE,EXPIRED,EMP-6395
CON-009411,VND-02084,358882.75,USD,2019-05-29,2020-10-11,TIME_AND_MATERIAL,EXPIRED,EMP-49498
CON-009412,VND-04259,161615.65,INR,2019-01-19,2020-01-28,RETAINER,EXPIRED,EMP-56713
CON-009413,VND-03393,107381.56,EUR,2021-02-03,2021-08-09,SLA,EXPIRED,EMP-44462
CON-009414,VND-03652,5000.0,EUR,2021-08-11,2023-11-07,FRAMEWORK,EXPIRED,EMP-46801
CON-009415,VND-00499,68685.32,GBP,2022-07-21,2024-03-26,FIXED_PRICE,EXPIRED,EMP-51766
CON-009416,VND-01591,34389.2,GBP,2023-06-12,2024-10-25,TIME_AND_MATERIAL,EXPIRED,EMP-65399
CON-009417,VND-01581,12566.91,EUR,2022-05-14,2023-04-26,SLA,EXPIRED,EMP-8881
CON-009418,VND-00581,6510.79,USD,2023-02-20,2026-01-12,FIXED_PRICE,ACTIVE,EMP-CORP-00240
CON-009419,VND-04584,17670.4,INR,2019-05-02,2020-01-21,RETAINER,EXPIRED,EMP-49371
CON-009420,VND-02257,236020.21,INR,2023-07-12,2024-11-01,RETAINER,TERMINATED,EMP-41325
CON-009421,VND-00576,427502.49,GBP,2020-03-16,2020-12-21,FRAMEWORK,TERMINATED,EMP-38248
CON-009422,VND-00378,703857.96,CAD,2019-03-18,2021-06-26,FIXED_PRICE,EXPIRED,EMP-RM767
CON-009423,VND-01280,8825830.47,SGD,2020-06-07,2021-09-21,RETAINER,EXPIRED,EMP-53084
CON-009424,VND-03299,5000.0,USD,2020-07-22,2023-05-18,MASTER_SERVICE,TERMINATED,EMP-72878
CON-009425,VND-04495,468301.19,INR,2019-05-02,2022-03-18,TIME_AND_MATERIAL,EXPIRED,EMP-67600
CON-009426,VND-01896,451465.68,EUR,2020-11-17,2023-10-06,PURCHASE_ORDER,EXPIRED,EMP-6773
CON-009427,VND-01137,322239.97,USD,2020-05-02,2021-01-13,FIXED_PRICE,EXPIRED,EMP-CORP-00326
CON-009428,VND-04829,42013.24,USD,2019-02-04,2019-10-02,SLA,EXPIRED,EMP-65868
CON-009429,VND-02827,244355.12,USD,2019-02-03,2020-10-01,TIME_AND_MATERIAL,TERMINATED,EMP-39942
CON-009430,VND-01729,253023.9,EUR,2021-05-07,2022-05-09,RETAINER,EXPIRED,EMP-53830
CON-009431,VND-04920,175518.99,USD,2019-03-21,2019-11-28,SLA,EXPIRED,EMP-73343
CON-009432,VND-00442,25536.25,USD,2022-01-01,2022-11-29,RETAINER,EXPIRED,EMP-5687
CON-009433,VND-00573,41529.53,EUR,2021-01-26,2022-06-03,TIME_AND_MATERIAL,EXPIRED,EMP-67003
CON-009434,VND-00060,73411.55,USD,2021-12-24,2023-06-24,FIXED_PRICE,ACTIVE,EMP-62678
CON-009435,VND-02966,25187.07,USD,2021-07-27,2023-08-16,RETAINER,EXPIRED,EMP-72306
CON-009436,VND-03283,16373.23,USD,2022-05-23,2023-11-27,FRAMEWORK,EXPIRED,EMP-73399
CON-009437,VND-02046,27895.58,EUR,2019-03-18,2021-06-02,FRAMEWORK,EXPIRED,EMP-11022
CON-009438,VND-02441,381876.77,USD,2020-06-20,2022-01-01,FRAMEWORK,EXPIRED,EMP-71678
CON-009439,VND-00540,123915.59,USD,2018-01-19,2020-01-07,FRAMEWORK,ACTIVE,EMP-14662
CON-009440,VND-01916,53285.46,INR,2020-07-31,2021-08-27,RETAINER,TERMINATED,EMP-28332
CON-009441,VND-01995,6184.38,USD,2018-02-06,2018-12-17,MASTER_SERVICE,EXPIRED,EMP-72652
CON-009442,VND-03651,5000.0,CAD,2021-07-28,2024-01-24,PURCHASE_ORDER,EXPIRED,EMP-29999
CON-009443,VND-00810,12200.0,USD,2023-04-29,2024-07-22,RETAINER,EXPIRED,EMP-73378
CON-009444,VND-03824,5000.0,INR,2020-09-14,2023-09-11,PURCHASE_ORDER,TERMINATED,EMP-65666
CON-009445,VND-02417,14672.84,INR,2022-07-20,2024-04-07,FIXED_PRICE,EXPIRED,EMP-RM685
CON-009446,VND-03779,23023.79,USD,2023-10-27,2024-11-03,TIME_AND_MATERIAL,EXPIRED,EMP-72423
CON-009447,VND-02257,25926.94,GBP,2019-01-16,2020-11-06,RETAINER,EXPIRED,EMP-56797
CON-009448,VND-00129,697002.75,USD,2018-11-25,2021-01-30,PURCHASE_ORDER,EXPIRED,EMP-20782
CON-009449,VND-03815,5000.0,CAD,2023-12-11,2024-08-26,MASTER_SERVICE,EXPIRED,EMP-57005
CON-009450,VND-02150,38634.97,USD,2020-12-19,2023-09-11,SLA,EXPIRED,EMP-70510
CON-009451,VND-04329,363136.36,USD,2019-06-25,2021-03-02,TIME_AND_MATERIAL,EXPIRED,EMP-6008
CON-009452,VND-02511,12637.91,EUR,2022-04-26,2025-04-05,MASTER_SERVICE,EXPIRED,EMP-22394
CON-009453,VND-03037,220690.72,GBP,2018-12-18,2019-06-30,FIXED_PRICE,EXPIRED,EMP-9973
CON-009454,VND-02322,14668.68,USD,2023-02-01,2025-04-26,FRAMEWORK,EXPIRED,EMP-70274
CON-009455,VND-04447,427357.2,EUR,2018-01-26,2018-11-19,FRAMEWORK,EXPIRED,EMP-59115
CON-009456,VND-04724,14121.27,USD,2019-02-06,2019-10-13,PURCHASE_ORDER,EXPIRED,EMP-5944
CON-009457,VND-00969,208230.59,EUR,2022-06-22,2025-02-17,SLA,EXPIRED,EMP-6356
CON-009458,VND-01953,42262.48,INR,2023-10-10,2025-01-11,RETAINER,EXPIRED,EMP-22559
CON-009459,VND-03425,2014115.96,EUR,2020-05-22,2021-02-22,SLA,EXPIRED,EMP-12774
CON-009460,VND-03898,779822.19,USD,2018-02-13,2018-12-04,PURCHASE_ORDER,EXPIRED,EMP-38794
CON-009461,VND-02414,632018.74,EUR,2023-08-20,2025-09-24,RETAINER,ACTIVE,EMP-30512
CON-009462,VND-04941,265017.02,USD,2021-10-07,2023-09-03,RETAINER,EXPIRED,EMP-34700
CON-009463,VND-04081,5125085.36,USD,2022-05-19,2023-03-16,TIME_AND_MATERIAL,EXPIRED,EMP-47738
CON-009464,VND-01524,5000.0,USD,2019-02-11,2021-11-22,RETAINER,EXPIRED,EMP-21098
CON-009465,VND-00482,14359.33,INR,2022-11-01,2024-06-11,MASTER_SERVICE,TERMINATED,EMP-68162
CON-009466,VND-01710,19680.39,EUR,2023-04-29,2024-05-11,PURCHASE_ORDER,EXPIRED,EMP-64027
CON-009467,VND-02399,445983.15,GBP,2023-12-23,2026-02-04,FRAMEWORK,ACTIVE,EMP-14049
CON-009468,VND-04443,7736.99,USD,2021-06-16,2023-10-09,FIXED_PRICE,EXPIRED,EMP-43509
CON-009469,VND-02196,1088086.79,SGD,2018-09-16,2020-08-05,SLA,EXPIRED,EMP-1234
CON-009470,VND-03424,9236.82,AUD,2023-03-13,2025-06-24,FRAMEWORK,ACTIVE,EMP-11517
CON-009471,VND-00152,554401.56,USD,2018-08-09,2019-06-02,SLA,EXPIRED,EMP-48680
CON-009472,VND-01636,936267.78,GBP,2023-06-22,2024-02-08,PURCHASE_ORDER,EXPIRED,EMP-15650
CON-009473,VND-01142,734111.26,CAD,2022-05-07,2025-02-25,MASTER_SERVICE,EXPIRED,EMP-55950
CON-009474,VND-03451,538584.05,USD,2021-12-13,2023-09-27,MASTER_SERVICE,TERMINATED,EMP-14532
CON-009475,VND-02682,291599.6,INR,2019-03-19,2020-05-01,RETAINER,EXPIRED,EMP-58276
CON-009476,VND-00135,5000.0,USD,2022-04-23,2025-01-17,MASTER_SERVICE,EXPIRED,EMP-25064
CON-009477,VND-04639,5000.0,USD,2022-10-27,2024-07-18,RETAINER,EXPIRED,EMP-7178
CON-009478,VND-04018,370564.75,USD,2018-05-09,2019-01-27,SLA,EXPIRED,EMP-18062
CON-009479,VND-00413,652397.64,USD,2019-10-29,2022-05-26,SLA,TERMINATED,EMP-RM808
CON-009480,VND-01209,19354.68,GBP,2018-04-05,2019-11-05,TIME_AND_MATERIAL,EXPIRED,EMP-29629
CON-009481,VND-01966,5290.11,GBP,2022-11-12,2024-02-25,SLA,EXPIRED,EMP-158
CON-009482,VND-04984,28628.28,GBP,2023-08-03,2025-05-11,FIXED_PRICE,ACTIVE,EMP-8883
CON-009483,VND-03161,78629.32,USD,2022-07-29,2024-06-07,MASTER_SERVICE,EXPIRED,EMP-1486
CON-009484,VND-04504,308760.68,USD,2018-03-31,2019-02-20,MASTER_SERVICE,EXPIRED,EMP-21580
CON-009485,VND-00299,1046650.73,USD,2023-09-05,2024-08-14,MASTER_SERVICE,EXPIRED,EMP-72949
CON-009486,VND-02560,8427.63,GBP,2022-06-27,2023-12-05,PURCHASE_ORDER,TERMINATED,EMP-7460
CON-009487,VND-00101,209341.27,USD,2019-05-20,2021-09-04,PURCHASE_ORDER,EXPIRED,EMP-928
CON-009488,VND-04655,192716.89,USD,2021-09-28,2023-06-05,RETAINER,EXPIRED,EMP-25555
CON-009489,VND-02283,45353.57,USD,2022-11-19,2024-10-23,RETAINER,EXPIRED,EMP-36862
CON-009490,VND-04728,15815.21,USD,2021-10-12,2022-09-24,FRAMEWORK,ACTIVE,EMP-33663
CON-009491,VND-02617,303030.81,USD,2018-07-14,2021-07-09,SLA,TERMINATED,EMP-19386
CON-009492,VND-03255,5000.0,GBP,2023-10-23,2024-06-01,FIXED_PRICE,TERMINATED,EMP-22793
CON-009493,VND-01570,32730.09,INR,2021-11-12,2023-11-13,FRAMEWORK,EXPIRED,EMP-55952
CON-009494,VND-04221,5725.98,SGD,2023-08-24,2025-05-19,SLA,EXPIRED,EMP-42420
CON-009495,VND-03939,613919.84,USD,2022-08-22,2024-08-23,FRAMEWORK,EXPIRED,EMP-67731
CON-009496,VND-00297,917535.97,USD,2021-07-17,2022-08-16,FRAMEWORK,EXPIRED,EMP-23526
CON-009497,VND-04656,276689.44,USD,2018-10-30,2019-12-03,PURCHASE_ORDER,EXPIRED,EMP-72300
CON-009498,VND-03881,1650040.42,GBP,2020-03-28,2022-07-15,RETAINER,EXPIRED,EMP-28248
CON-009499,VND-00602,892375.79,INR,2023-12-05,2024-07-23,PURCHASE_ORDER,TERMINATED,EMP-7327
CON-009500,VND-00366,7547.47,USD,2020-01-19,2021-12-23,MASTER_SERVICE,EXPIRED,EMP-RM792
CON-009501,VND-04433,180684.94,AUD,2018-08-03,2019-11-14,PURCHASE_ORDER,EXPIRED,EMP-69355
CON-009502,VND-00724,12289.81,INR,2019-03-31,2020-03-02,FIXED_PRICE,EXPIRED,EMP-67043
CON-009503,VND-01623,5000.0,USD,2020-03-06,2021-04-23,SLA,EXPIRED,EMP-3607
CON-009504,VND-03673,1123584.38,GBP,2021-04-16,2022-10-26,FRAMEWORK,EXPIRED,EMP-35098
CON-009505,VND-02198,131052.37,USD,2020-07-03,2022-05-21,PURCHASE_ORDER,EXPIRED,EMP-39333
CON-009506,VND-04670,288141.19,GBP,2021-02-20,2022-07-22,PURCHASE_ORDER,EXPIRED,EMP-297
CON-009507,VND-00834,42799.58,SGD,2021-02-13,2022-09-15,TIME_AND_MATERIAL,EXPIRED,EMP-16763
CON-009508,VND-00927,15844.35,GBP,2021-12-05,2022-07-02,PURCHASE_ORDER,TERMINATED,EMP-69400
CON-009509,VND-02195,24547.15,INR,2020-03-13,2021-11-17,PURCHASE_ORDER,TERMINATED,EMP-33659
CON-009510,VND-00590,711980.03,GBP,2020-10-05,2021-09-25,TIME_AND_MATERIAL,EXPIRED,EMP-14634
CON-009511,VND-03719,342644.17,EUR,2020-01-10,2020-10-17,RETAINER,EXPIRED,EMP-12830
CON-009512,VND-02788,13133.7,USD,2020-11-20,2021-12-20,FIXED_PRICE,EXPIRED,EMP-49848
CON-009513,VND-04491,127142.92,USD,2023-09-16,2026-01-14,MASTER_SERVICE,ACTIVE,EMP-778
CON-009514,VND-03404,463697.19,GBP,2021-08-31,2024-06-18,RETAINER,EXPIRED,EMP-20379
CON-009515,VND-00653,460913.19,GBP,2022-06-09,2023-10-30,FRAMEWORK,EXPIRED,EMP-8767
CON-009516,VND-00673,36079.72,GBP,2022-10-23,2024-04-28,MASTER_SERVICE,EXPIRED,EMP-17000
CON-009517,VND-03600,186759.45,USD,2023-11-08,2026-10-19,PURCHASE_ORDER,ACTIVE,EMP-52130
CON-009518,VND-03166,680333.97,INR,2021-12-30,2024-05-13,FRAMEWORK,EXPIRED,EMP-66861
CON-009519,VND-04989,135479.9,INR,2020-05-11,2023-02-28,PURCHASE_ORDER,EXPIRED,EMP-7914
CON-009520,VND-02017,21838.3,INR,2021-12-27,2022-12-24,MASTER_SERVICE,EXPIRED,EMP-40626
CON-009521,VND-00178,6556.73,USD,2018-12-10,2020-08-15,FRAMEWORK,EXPIRED,EMP-44859
CON-009522,VND-02427,33718.67,USD,2020-08-12,2021-04-18,SLA,EXPIRED,EMP-31358
CON-009523,VND-04236,34389.25,USD,2022-09-15,2025-06-29,MASTER_SERVICE,ACTIVE,EMP-RM064
CON-009524,VND-02205,53597.46,USD,2020-06-18,2022-12-04,RETAINER,EXPIRED,EMP-24303
CON-009525,VND-03564,101325.58,USD,2020-09-10,2021-11-22,MASTER_SERVICE,TERMINATED,EMP-2877
CON-009526,VND-02888,273205.52,USD,2021-09-23,2024-04-29,SLA,EXPIRED,EMP-6040
CON-009527,VND-04938,23695.56,USD,2020-03-16,2020-09-20,FRAMEWORK,EXPIRED,EMP-68691
CON-009528,VND-00501,684711.54,USD,2018-05-03,2020-06-28,RETAINER,EXPIRED,EMP-53626
CON-009529,VND-02250,557047.32,USD,2018-12-28,2020-05-01,MASTER_SERVICE,ACTIVE,EMP-703
CON-009530,VND-04854,17440.43,USD,2018-09-23,2020-03-21,FRAMEWORK,EXPIRED,EMP-64430
CON-009531,VND-03407,1364476.48,USD,2023-03-16,2026-03-08,SLA,ACTIVE,EMP-43848
CON-009532,VND-01517,52345.09,EUR,2022-11-15,2025-09-10,FRAMEWORK,ACTIVE,EMP-28717
CON-009533,VND-01262,179220.56,USD,2019-12-17,2022-02-04,RETAINER,TERMINATED,EMP-39253
CON-009534,VND-00564,27045.18,EUR,2023-01-01,2023-12-22,FRAMEWORK,EXPIRED,EMP-43048
CON-009535,VND-04510,407801.19,EUR,2022-12-20,2025-03-24,TIME_AND_MATERIAL,TERMINATED,EMP-30731
CON-009536,VND-03401,441170.01,EUR,2020-12-03,2021-09-29,TIME_AND_MATERIAL,EXPIRED,EMP-60525
CON-009537,VND-04481,45896.0,INR,2023-03-22,2024-08-26,TIME_AND_MATERIAL,EXPIRED,EMP-42627
CON-009538,VND-00121,1159169.35,USD,2021-07-08,2024-03-05,TIME_AND_MATERIAL,EXPIRED,EMP-60821
CON-009539,VND-01259,245139.58,SGD,2020-03-06,2021-08-19,TIME_AND_MATERIAL,EXPIRED,EMP-73951
CON-009540,VND-03939,59557.58,USD,2021-09-09,2023-04-02,SLA,EXPIRED,EMP-65046
CON-009541,VND-03030,332521.49,INR,2021-01-05,2021-11-08,RETAINER,TERMINATED,EMP-18337
CON-009542,VND-03123,5000.0,USD,2021-08-06,2022-04-25,TIME_AND_MATERIAL,EXPIRED,EMP-635
CON-009543,VND-03817,13128.36,CAD,2022-01-17,2022-11-15,FIXED_PRICE,TERMINATED,EMP-48751
CON-009544,VND-01740,808460.82,USD,2018-05-14,2020-04-12,FRAMEWORK,EXPIRED,EMP-11727
CON-009545,VND-03558,11201.5,USD,2023-11-30,2025-03-02,FIXED_PRICE,EXPIRED,EMP-2707
CON-009546,VND-01005,1886738.99,INR,2020-09-02,2022-03-11,SLA,EXPIRED,EMP-33803
CON-009547,VND-04835,7008.42,EUR,2023-06-03,2025-11-02,PURCHASE_ORDER,ACTIVE,EMP-61798
CON-009548,VND-01232,5000.0,USD,2019-10-01,2021-12-10,MASTER_SERVICE,ACTIVE,EMP-59166
CON-009549,VND-00250,15464.07,EUR,2022-04-13,2023-04-12,FIXED_PRICE,EXPIRED,EMP-47790
CON-009550,VND-04846,44957.13,USD,2019-03-10,2022-01-26,TIME_AND_MATERIAL,EXPIRED,EMP-17500
CON-009551,VND-03746,26722.77,EUR,2021-01-09,2022-03-16,FIXED_PRICE,EXPIRED,EMP-25466
CON-009552,VND-00510,1177484.51,USD,2018-03-15,2019-11-09,PURCHASE_ORDER,TERMINATED,EMP-33618
CON-009553,VND-01385,26781.91,USD,2021-06-06,2024-05-05,PURCHASE_ORDER,EXPIRED,EMP-12693
CON-009554,VND-02997,250145.97,INR,2019-10-29,2020-08-07,SLA,EXPIRED,EMP-19434
CON-009555,VND-02557,12849.67,CAD,2022-12-08,2025-10-31,MASTER_SERVICE,ACTIVE,MGR-3767
CON-009556,VND-00065,574368.63,GBP,2023-03-21,2023-11-24,SLA,EXPIRED,EMP-11585
CON-009557,VND-04270,640887.05,USD,2022-01-18,2024-02-04,FRAMEWORK,EXPIRED,EMP-49284
CON-009558,VND-04122,87900.84,CAD,2020-06-17,2023-03-06,FRAMEWORK,EXPIRED,EMP-66586
CON-009559,VND-01783,8439.66,USD,2020-08-08,2023-01-15,RETAINER,EXPIRED,EMP-21456
CON-009560,VND-04628,29091.74,EUR,2018-10-05,2021-07-22,RETAINER,EXPIRED,EMP-56978
CON-009561,VND-00923,1101804.89,SGD,2019-08-04,2020-09-05,SLA,EXPIRED,EMP-4799
CON-009562,VND-03210,3635637.36,EUR,2020-06-17,2022-08-13,FIXED_PRICE,EXPIRED,EMP-64399
CON-009563,VND-03424,29478.34,EUR,2018-01-02,2020-05-02,RETAINER,EXPIRED,EMP-70621
CON-009564,VND-00295,452017.67,USD,2020-05-03,2021-04-14,PURCHASE_ORDER,EXPIRED,EMP-3679
CON-009565,VND-00841,37715.75,GBP,2021-09-23,2024-01-12,PURCHASE_ORDER,EXPIRED,EMP-8776
CON-009566,VND-03482,5380678.47,USD,2023-12-15,2025-01-10,TIME_AND_MATERIAL,TERMINATED,EMP-28117
CON-009567,VND-04724,32371.08,USD,2022-01-16,2024-12-07,MASTER_SERVICE,EXPIRED,EMP-36124
CON-009568,VND-02263,8129.33,USD,2019-05-07,2022-04-06,MASTER_SERVICE,EXPIRED,EMP-RM569
CON-009569,VND-00712,26244.19,EUR,2021-04-14,2022-03-12,FRAMEWORK,EXPIRED,EMP-722
CON-009570,VND-03826,957084.47,SGD,2022-07-19,2023-12-12,MASTER_SERVICE,EXPIRED,EMP-62410
CON-009571,VND-02129,110291.36,USD,2022-02-09,2023-01-08,FRAMEWORK,EXPIRED,EMP-15576
CON-009572,VND-04228,12928.99,USD,2022-03-05,2023-06-30,MASTER_SERVICE,EXPIRED,EMP-29514
CON-009573,VND-04243,14862.71,CAD,2019-01-15,2020-09-27,FRAMEWORK,EXPIRED,EMP-48590
CON-009574,VND-04686,5117.26,GBP,2021-09-23,2022-12-08,PURCHASE_ORDER,EXPIRED,EMP-38963
CON-009575,VND-01227,424230.72,USD,2023-12-05,2026-09-30,MASTER_SERVICE,ACTIVE,EMP-27620
CON-009576,VND-03191,5890.75,INR,2021-02-10,2023-05-25,FRAMEWORK,EXPIRED,EMP-30101
CON-009577,VND-02156,5000.0,USD,2021-04-26,2023-11-22,SLA,EXPIRED,EMP-32389
CON-009578,VND-00206,19182.14,GBP,2018-04-04,2019-04-03,FIXED_PRICE,ACTIVE,EMP-19212
CON-009579,VND-01105,5000.0,CAD,2022-10-25,2023-06-04,SLA,TERMINATED,EMP-19769
CON-009580,VND-00076,1686050.47,INR,2020-08-20,2022-08-06,SLA,EXPIRED,EMP-26294
CON-009581,VND-00106,9266.15,CAD,2023-07-17,2024-01-26,SLA,EXPIRED,EMP-61408
CON-009582,VND-04517,21360.99,USD,2018-11-30,2020-03-27,RETAINER,EXPIRED,EMP-45953
CON-009583,VND-03257,141642.02,USD,2020-12-08,2023-01-05,SLA,EXPIRED,EMP-16743
CON-009584,VND-04470,2010279.2,EUR,2023-04-05,2025-08-18,TIME_AND_MATERIAL,ACTIVE,EMP-42420
CON-009585,VND-03112,384872.2,INR,2020-11-29,2022-06-14,FRAMEWORK,EXPIRED,EMP-7881
CON-009586,VND-04152,29425.92,INR,2023-06-27,2024-08-28,MASTER_SERVICE,TERMINATED,EMP-2893
CON-009587,VND-01791,5000.0,USD,2023-12-04,2025-03-18,FRAMEWORK,EXPIRED,EMP-11472
CON-009588,VND-02501,254470.33,USD,2023-07-26,2025-07-12,TIME_AND_MATERIAL,ACTIVE,EMP-65395
CON-009589,VND-04766,1438805.28,USD,2023-03-11,2024-01-01,MASTER_SERVICE,EXPIRED,EMP-45163
CON-009590,VND-04219,1090864.46,EUR,2019-04-15,2020-05-28,MASTER_SERVICE,TERMINATED,EMP-56724
CON-009591,VND-00123,31815.31,EUR,2019-04-14,2020-01-08,TIME_AND_MATERIAL,TERMINATED,EMP-73706
CON-009592,VND-04539,156089.9,GBP,2023-03-13,2025-01-21,PURCHASE_ORDER,EXPIRED,EMP-60008
CON-009593,VND-04073,1368884.85,GBP,2021-04-22,2023-06-30,MASTER_SERVICE,EXPIRED,EMP-57551
CON-009594,VND-04503,73843.88,EUR,2018-11-23,2021-06-05,PURCHASE_ORDER,EXPIRED,EMP-23351
CON-009595,VND-04439,22582.73,SGD,2018-04-18,2019-05-06,FRAMEWORK,ACTIVE,EMP-3757
CON-009596,VND-02973,61853.27,GBP,2022-03-31,2023-10-18,SLA,EXPIRED,EMP-62244
CON-009597,VND-03652,83649.21,EUR,2021-12-30,2024-09-26,SLA,EXPIRED,EMP-29522
CON-009598,VND-04865,211859.76,EUR,2021-09-25,2023-07-21,PURCHASE_ORDER,EXPIRED,EMP-10415
CON-009599,VND-01563,7251.92,EUR,2022-04-29,2025-02-10,FIXED_PRICE,EXPIRED,EMP-41095
CON-009600,VND-04443,7847.99,USD,2022-02-14,2024-07-26,FRAMEWORK,EXPIRED,EMP-38799
CON-009601,VND-00330,225095.78,USD,2020-11-12,2023-08-14,PURCHASE_ORDER,EXPIRED,EMP-66340
CON-009602,VND-02783,15181.16,EUR,2018-02-01,2019-04-17,TIME_AND_MATERIAL,EXPIRED,EMP-69252
CON-009603,VND-02945,5000.0,EUR,2019-04-11,2020-02-02,RETAINER,EXPIRED,EMP-51306
CON-009604,VND-01095,1721326.96,GBP,2023-10-27,2025-08-26,RETAINER,ACTIVE,EMP-5906
CON-009605,VND-03186,46269.99,GBP,2023-12-15,2025-11-20,FIXED_PRICE,ACTIVE,EMP-2455
CON-009606,VND-01375,226869.33,CAD,2019-07-13,2021-03-14,PURCHASE_ORDER,TERMINATED,EMP-3632
